lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k,coverage_5km,year,risk_score,lga_id,state_id,coverage_3g_pct,coverage_4g_pct,data_quality_flag,confidence_issues,overall_quality,risk_score_total,model_version,risk_score_facility_access,risk_score_connectivity,risk_score_mortality,confidence_reason_codes,confidence_pct,estimate_as_of,primary_barriers,recommendation
278,Marte,Borno,Borno__Marte,2214.134677610865,12.40553146799262,13.840788704375989,37.81009328306015,29.388083735909824,0.0,0.0,17,1.0642227105126425,4.683697796559106,0.3214285714285714,159741.0,72.14601786209617,0.9011627906976744,0,0.0,97.47507561609795,0.0,43.06006214903943,2013,0.0033114955294877,borno__marte,borno,,,ok,none,high,5.207316754033949,v1.2-fallback,8.935777289487358,5.6939937850960565,1.8905046641530077,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
279,Kumbotso,Kano,Kano__Kumbotso,196.22703943112907,11.920867847935414,8.515682164248263,108.31924971946268,105.08786848072562,0.0,0.0,56,1.1801175481372057,0.8373240677237401,0.25,474529.0,2418.265094227996,0.5645994832041343,431,2.1964353192581827,0.5088445232002479,9.082690415127422,100.0,2013,0.9955300688743592,kano__kumbotso,kano,,,ok,none,high,4.524681886417636,v1.2-fallback,8.819882451862794,0.0,5.415962485973134,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
280,Kazaure,Jigawa,Jigawa__Kazaure,423.5294011572267,12.656247323262908,8.509797812975728,139.34690867020075,142.2979797979798,0.0,0.0,26,1.0729879412662908,2.151795342458721,0.0714285714285714,242314.0,572.130292107031,0.7383720930232558,32,0.0755555574478775,8.842029730532333,1.3206005430969734,99.99999999999996,2013,0.9954019784927368,jigawa__kazaure,jigawa,,,ok,none,high,5.08147011318018,v1.2-fallback,8.927012058733709,3.552713678800501e-15,6.9673454335100375,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
281,Malumfashi,Katsina,Katsina__Malumfashi,935.1198058155824,11.8524985,7.7014415,58.95915678524374,58.95915678524374,135.14215,8.245346,82,2.9586546059396794,1.5009464639536023,0.0,277153.0,296.382344033742,0.3720930232558139,126,0.1347420931696626,0.3109160335717632,4.546225370102435,100.0,2013,0.0038014268502593,katsina__malumfashi,katsina,,,ok,none,high,3.351554994132018,v1.2-fallback,7.04134539406032,0.0,2.947957839262187,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
282,Udi,Enugu,Enugu__Udi,672.0041434339936,6.6069485,7.373340499999999,51.724137931034505,51.724137931034505,39.54571299999999,1.26441,106,2.970061222488406,2.2157470661634204,1.0,356895.0,531.0904753893908,0.4496124031007752,238,0.3541644829506578,3.310442001927861,6.668628027851328,97.25246954434324,2013,0.0051559605635702,enugu__udi,enugu,,,ok,none,high,3.3835556119964667,v1.2-fallback,7.029938777511594,0.2747530455656761,2.586206896551725,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
283,Dutse,Jigawa,Jigawa__Dutse,1143.3838045523453,11.769044,9.2723,137.37373737373736,137.37373737373736,91.944489,13.162331,60,1.6071744266405232,2.980463775841654,0.5,373326.0,326.5097848278196,0.727390180878553,170,0.1486814832632319,2.70145141376216,4.553660875481483,96.68252252361914,2013,0.9951700568199158,jigawa__dutse,jigawa,,,ok,none,high,5.019056594959316,v1.2-fallback,8.392825573359477,0.3317477476380865,6.868686868686868,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
284,Gwaram,Jigawa,Jigawa__Gwaram,1978.0650471033707,11.243578,9.8408964,109.08381712626996,113.20754716981128,331.82569,34.719425,75,1.858257103497488,4.044271923883664,0.0,403604.0,204.0398017198816,0.7364341085271318,54,0.0272994055878375,6.653837649841144,1.337945114518191,94.74032965359572,2013,0.995566427707672,jigawa__gwaram,jigawa,,,ok,none,high,4.722778327170706,v1.2-fallback,8.141742896502512,0.525967034640427,5.454190856313498,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
285,Zangon Kataf,Kaduna,Kaduna__Zangon Kataf,2674.331097710296,9.794228,8.377102,52.631578947368446,52.631578947368446,71.54183999999997,3.76536,66,1.3544768538375818,4.226137659298118,0.0,487273.0,182.2036921371451,0.8430232558139534,56,0.0209398155852676,28.043038393077047,1.1492530881046148,68.56989434694314,2013,0.0038731184322386,kaduna__zangon_kataf,kaduna,,,ok,none,high,4.7350437169899005,v1.2-fallback,8.645523146162418,3.143010565305685,2.631578947368422,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
286,Kiyawa,Jigawa,Jigawa__Kiyawa,1057.2776254467228,11.829872266107998,9.573670016424211,139.34690867020075,142.2979797979798,0.0,0.0,43,1.669131546974408,1.0866447078922086,0.0714285714285714,257619.0,243.6625856819304,0.5187338501291989,43,0.0406704908579064,4.925543419084357,1.669131546974408,98.43925227065824,2013,0.9956068396568298,jigawa__kiyawa,jigawa,,,ok,none,high,4.797519742312523,v1.2-fallback,8.330868453025593,0.1560747729341756,6.9673454335100375,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
287,Zaki,Bauchi,Bauchi__Zaki,2151.628986269046,12.190787,10.5063465,83.62676056338027,83.62676056338027,109.89995000000002,10.751619,67,2.2376370552696354,3.242171148969426,0.0,299423.0,139.16107373102625,0.6414728682170543,32,0.0148724525483775,1.0500836625454846,1.0687221756511691,95.40584599362704,2013,0.9968926310539246,bauchi__zaki,bauchi,,,ok,none,high,4.178261732722283,v1.2-fallback,7.762362944730365,0.4594154006372957,4.181338028169014,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
288,Opobo/Nkoro,Rivers,Rivers__Opobo/Nkoro,100.669539787447,4.529384615102586,7.508584135985767,62.177317652385845,63.888888888888886,0.0,0.0,8,0.3337379906469928,0.4908536496799238,0.4444444444444444,239709.0,2381.147271618804,0.562015503875969,0,0.0,6.459430813722371,0.0,99.67305629436537,2013,0.0110109020024538,rivers__opobo/nkoro,rivers,,,ok,none,high,4.21603241300906,v1.2-fallback,9.666262009353009,0.0326943705634636,3.108865882619292,none,100,2026-02-13,Low facility density,Monitor barriers and coordinate targeted interventions
289,Shira,Bauchi,Bauchi__Shira,1365.4533625714023,11.506738,9.980843,188.6792452830188,188.6792452830188,48.95313200000002,9.23644,65,1.7613744140042815,2.689872415983422,0.0,369030.0,270.26188525769044,0.678294573643411,7,0.0051265024437141,19.037550606896755,0.1896864753543072,99.09400773927511,2013,0.995448887348175,bauchi__shira,bauchi,,,ok,none,high,5.529116607949076,v1.2-fallback,8.238625585995718,0.0905992260724879,9.43396226415094,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
290,Dass,Bauchi,Bauchi__Dass,704.8895724538509,9.99659807474208,9.488507835998025,118.8416757225794,109.99521759923482,0.0,0.0,46,3.2524464053396684,1.819493899254468,0.1666666666666666,141432.0,200.64419382407527,0.3695090439276486,15,0.0212799289224583,2.899560267588056,1.0605803495672832,99.26264343292328,2013,0.9954904913902284,bauchi__dass,bauchi,,,ok,none,high,4.043861225930341,v1.2-fallback,6.747553594660332,0.0737356567076723,5.94208378612897,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
291,Enugu North,Enugu,Enugu__Enugu North,60.31908433604065,6.445758,7.529351500000001,100.0,100.0,10.668555,1.011933,154,4.179319964937133,0.1076648377130035,1.0,368481.0,6108.862627077921,0.0607235142118862,1466,24.3040824663856,0.0894344488335122,39.78495499089505,99.99999999999996,2013,0.9948623776435852,enugu__enugu_north,enugu,,,ok,none,high,3.2980044960433044,v1.2-fallback,5.820680035062867,3.552713678800501e-15,5.0,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
292,Buji,Jigawa,Jigawa__Buji,636.7469115711546,11.566254133622191,9.722271650886,139.34690867020075,142.2979797979798,0.0,0.0,29,1.9882896595225363,1.6638552090649597,0.0714285714285714,145854.0,229.0611816869429,0.524547803617571,0,0.0,19.47915345580628,0.0,99.1945486439469,2013,0.9956068396568298,jigawa__buji,jigawa,,,ok,none,high,4.72842952557218,v1.2-fallback,8.011710340477464,0.080545135605309,6.9673454335100375,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
293,Ukanafun,Akwa Ibom,Akwa Ibom__Ukanafun,248.9654013309888,4.922969,7.599793,76.92307692307693,76.92307692307693,17.920201,1.378477,35,1.7430278884462154,1.4387147216669045,0.0,200800.0,806.5377716201017,0.5419896640826873,11,0.044182846054886,4.390243165163132,0.5478087649402391,99.9571396891152,2013,0.9949840307235718,akwa_ibom__ukanafun,akwa_ibom,,,ok,none,high,3.9962073789666728,v1.2-fallback,8.256972111553784,0.0042860310884798,3.846153846153847,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
294,Agaie,Niger,Niger__Agaie,2087.279814353333,8.946049,6.370015,92.63474000316108,66.66666666666669,270.1241289999999,23.722033,77,3.641815610618967,4.391200075744075,0.3333333333333333,211433.0,101.29595397131972,0.5193798449612403,76,0.0364110261965743,8.8402726104474,3.594519303987552,87.34199126641874,2013,0.9782147407531738,niger__agaie,niger,,,ok,none,high,4.075578968568907,v1.2-fallback,6.358184389381033,1.265800873358126,4.631737000158054,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
295,Bagwai,Kano,Kano__Bagwai,448.1631139108695,12.10365667380037,8.13245348504998,108.31924971946268,105.08786848072562,0.0,0.0,52,2.028706192625653,1.3218135754987603,0.25,256321.0,571.9368507667434,0.4767441860465116,0,0.0,16.464858456718186,0.0,100.0,2013,0.9954904913902284,kano__bagwai,kano,,,ok,none,high,4.276124811624181,v1.2-fallback,7.971293807374347,0.0,5.415962485973134,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
296,Kajuru,Kaduna,Kaduna__Kajuru,2316.791407840616,10.260756606992649,7.799521727517225,71.0938196880713,52.631578947368446,0.0,0.0,48,2.883835501216618,2.4254781585076794,0.3333333333333333,166445.0,71.84289420131111,0.4825581395348837,24,0.0103591544403945,3.987715745941213,1.441917750608309,63.7374415158681,2013,0.0039855167269706,kaduna__kajuru,kaduna,,,ok,none,high,4.347129306208481,v1.2-fallback,7.116164498783382,3.62625584841319,3.554690984403565,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
297,Katcha,Niger,Niger__Katcha,1725.388950312571,9.369888,6.38832,73.17073170731709,73.17073170731709,37.956775,2.7773250000000003,92,4.722428971075122,3.635264310484264,0.0,194815.0,112.91077293888276,0.4366925064599483,134,0.0776636479419464,8.073517241245312,6.878320457870287,92.43963219281962,2013,0.0188789013773202,niger__katcha,niger,,,ok,none,high,3.276517793657204,v1.2-fallback,5.277571028924878,0.7560367807180377,3.6585365853658542,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
298,Kafur,Katsina,Katsina__Kafur,1028.0828717177465,11.64174373763576,7.695986228467952,84.61472357186878,68.9655172413793,0.0,0.0,81,2.5497917670056944,0.4902896851530013,0.2368421052631578,317673.0,308.99551849280795,0.2829457364341085,12,0.0116722108014017,1.144807570764525,0.3777469284452881,100.0,2013,0.9767289161682128,katsina__kafur,katsina,,,ok,none,high,3.714285894711667,v1.2-fallback,7.450208232994306,0.0,4.230736178593439,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
299,Wasagu-Danko,Kebbi,Kebbi__Wasagu-Danko,4208.185591900022,11.419111,6.016153,145.45454545454544,145.45454545454544,58.669215,8.533704,97,2.38072447654741,0.9832629889613794,0.0,407439.0,96.82058718708714,0.3817829457364341,13,0.0030892173636596,16.532964560954795,0.3190661669599621,77.25928233744173,2013,0.9972590208053588,kebbi__wasagu-danko,kebbi,,,ok,none,high,5.038068903537528,v1.2-fallback,7.61927552345259,2.274071766255827,7.272727272727272,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
300,Bida,Niger,Niger__Bida,717.3291464908465,9.119792666666669,5.952658,21.27659574468085,0.0,212.845432,4.884909,100,3.365881406534522,2.410988950780028,0.3333333333333333,297099.0,414.1738858004025,0.4179586563307493,355,0.4948913643571431,5.179102742426426,11.948878993197551,100.0,2013,0.0049158819019794,niger__bida,niger,,,ok,none,high,2.828997849599431,v1.2-fallback,6.634118593465479,0.0,1.0638297872340423,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
301,Kirfi,Bauchi,Bauchi__Kirfi,2149.731304107776,10.409849534471077,10.527008277303183,118.8416757225794,109.99521759923482,0.0,0.0,51,2.2307564451365134,9.093552588773004,0.1666666666666666,228622.0,106.34910491517786,0.7474160206718345,40,0.0186069765665907,11.28930214606068,1.749612898146285,67.49140318473643,2013,0.997404396533966,bauchi__kirfi,bauchi,,,ok,none,high,5.764283385917035,v1.2-fallback,7.769243554863486,3.2508596815263573,5.94208378612897,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
302,Dandi,Kebbi,Kebbi__Dandi,2025.286974871778,11.732453,3.725743,148.14814814814812,148.14814814814812,33.908382,5.023464,39,1.7263970536156952,5.305802896925148,0.0,225904.0,111.5417236188477,0.7990956072351421,41,0.0202440446754938,5.062945490328238,1.814930235852397,71.53833599712029,2013,0.9971389770507812,kebbi__dandi,kebbi,,,ok,none,high,5.8474264528364674,v1.2-fallback,8.273602946384305,2.846166400287972,7.4074074074074066,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
303,Bagudu,Kebbi,Kebbi__Bagudu,5836.91815360487,11.326969169382211,3.925644742552672,120.51721471656414,103.86015706546048,0.0,0.0,63,1.7220172201722015,14.594826071025404,0.1875,365850.0,62.67862429663361,0.8488372093023255,29,0.0049683753029995,34.22024555916091,0.7926745934126008,49.64135083432256,2013,0.997393012046814,kebbi__bagudu,kebbi,,,ok,none,high,6.87041474731287,v1.2-fallback,8.277982779827799,5.0358649165677445,6.025860735828207,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
304,Kankara,Katsina,Katsina__Kankara,1325.0896351072072,11.882149,7.591345,142.85714285714283,142.85714285714283,46.351179000000016,6.621597,105,2.8584884857361423,2.7648562056581114,0.0,367327.0,277.2091715669342,0.5258397932816538,0,0.0,29.62021747672136,0.0,96.77031525820271,2013,0.9953943490982056,katsina__kankara,katsina,,,ok,none,high,4.626322631108392,v1.2-fallback,7.141511514263858,0.3229684741797278,7.1428571428571415,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
305,Itas/Gadau,Bauchi,Bauchi__Itas/Gadau,1704.2233726428476,11.832362,9.91577,164.38356164383555,164.38356164383555,51.25308100000001,8.425163999999999,62,1.7258945422760652,0.8799795226861804,0.0,359234.0,210.7904431817016,0.4735142118863049,32,0.0187768813136129,15.24366064754257,0.8907842798844208,93.21896822782765,2013,0.995566427707672,bauchi__itas/gadau,bauchi,,,ok,none,high,5.174350018463386,v1.2-fallback,8.274105457723934,0.6781031772172348,8.219178082191778,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
306,Apapa,Lagos,Lagos__Apapa,38.124842561399134,6.435575524947622,3.3710410901891663,66.3645181932807,57.14285714285714,0.0,0.0,54,1.3889496197107385,0.5103893465569634,1.0,388783.0,10197.628996732888,0.4754521963824289,238,6.24264873006903,0.4173020383910858,6.12166684242881,100.0,2013,0.0046488177031278,lagos__apapa,lagos,,,ok,none,high,3.8944630451729463,v1.2-fallback,8.611050380289262,0.0,3.318225909664035,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
307,Ondo East,Ondo,Ondo__Ondo East,325.1116683336388,7.070862549565774,4.951439854539892,59.79729933763877,54.44444444444444,0.0,0.0,17,1.4655298752575454,4.187179962516519,0.619047619047619,115999.0,356.7974062406107,0.8165374677002584,64,0.1968554384037714,9.786482144188666,5.517288942146053,99.0497751916168,2013,0.0049158819019794,ondo__ondo_east,ondo,,,ok,none,high,4.172253277799659,v1.2-fallback,8.534470124742455,0.0950224808383204,2.9898649668819384,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
308,Warji,Bauchi,Bauchi__Warji,629.9228671487779,11.142402860800372,9.757622455987674,118.8416757225794,109.99521759923482,0.0,0.0,48,2.6582636000642417,2.068637101571674,0.1666666666666666,180569.0,286.6525560777149,0.4722222222222222,0,0.0,19.59657402748739,0.0,98.37703993992068,2013,0.9954904913902284,bauchi__warji,bauchi,,,ok,none,high,4.294451597868512,v1.2-fallback,7.341736399935758,0.1622960060079314,5.94208378612897,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
309,Katagum,Bauchi,Bauchi__Katagum,1463.7519408082687,11.6626875,10.3778685,177.93518154703435,164.19491525423732,264.106604,50.103333,64,1.380223553083613,2.1149248408580807,0.0,463693.0,316.7838669057228,0.6834625322997416,151,0.1031595557896369,1.5550001543252805,3.2564649455566506,91.36179025834382,2013,0.9973098039627076,bauchi__katagum,bauchi,,,ok,none,high,5.625368204677597,v1.2-fallback,8.619776446916386,0.863820974165618,8.896759077351717,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
